,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
EDGE_ID,SOURCE_ID,TARGET_ID,CURRENCY,TIMESTAMP,FLOW_DIRECTION,TOTAL_AMOUNT,BALANCE_DUE,TRANSACTION_NUMBER,NATURE_INVOICE,NODE_TYPE,PAYMENT_DATE,ORGANIZATION_NAME,SUPPLIER_NAME,TRANSACTION_REFERENCE
351149,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,21000,0,250600245.,Prepayment,Fournisseur,9/12/25 2:00 am,COMEXPOSIUM UO,CREATIFS,364
351129,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,10800,0,250600230.,Prepayment,Fournisseur,9/12/25 2:00 am,COMEXPOSIUM UO,CREATIFS,364
351130,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,0,0,250600233.,Prepayment,Fournisseur,,COMEXPOSIUM UO,CREATIFS,250600233.
351131,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,9600,0,250600235.,Prepayment,Fournisseur,9/19/25 2:00 am,COMEXPOSIUM UO,CREATIFS,450
351133,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,0,0,250600231.,Prepayment,Fournisseur,,COMEXPOSIUM UO,CREATIFS,250600231.
351134,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,0,0,250600232.,Prepayment,Fournisseur,,COMEXPOSIUM UO,CREATIFS,250600232.
351135,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,10800,0,250600238.,Prepayment,Fournisseur,9/12/25 2:00 am,COMEXPOSIUM UO,CREATIFS,364
349322,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,30000,0,250600241,Prepayment,Fournisseur,9/12/25 2:00 am,COMEXPOSIUM UO,CREATIFS,364
349324,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,8400,0,250600237,Prepayment,Fournisseur,9/12/25 2:00 am,COMEXPOSIUM UO,CREATIFS,364
351137,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,0,0,250600234.,Prepayment,Fournisseur,,COMEXPOSIUM UO,CREATIFS,250600234.
349328,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,10800,0,250600236,Prepayment,Fournisseur,9/12/25 2:00 am,COMEXPOSIUM UO,CREATIFS,364
349330,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,6000,0,250600233,Prepayment,Fournisseur,9/12/25 2:00 am,COMEXPOSIUM UO,CREATIFS,364
349333,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,6000,0,250600234,Prepayment,Fournisseur,9/12/25 2:00 am,COMEXPOSIUM UO,CREATIFS,364
349340,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,6000,0,250600232,Prepayment,Fournisseur,9/19/25 2:00 am,COMEXPOSIUM UO,CREATIFS,450
349341,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,8400,0,250600231,Prepayment,Fournisseur,9/19/25 2:00 am,COMEXPOSIUM UO,CREATIFS,450
349345,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,0,0,250600242,Prepayment,Fournisseur,,COMEXPOSIUM UO,CREATIFS,250600242
350135,300000004252049,300000004711090,EUR,6/27/25,DEPENSE_FOURNISSEUR,0,0,250600236..,Prepayment,Fournisseur,,COMEXPOSIUM UO,CREATIFS,250600236..
390290,300000004252049,300000004711090,EUR,9/3/25,DEPENSE_FOURNISSEUR,97790.4,0,250900048.,Prepayment,Fournisseur,10/3/25 2:00 am,COMEXPOSIUM UO,CREATIFS,671
372197,300000004252049,300000004711090,EUR,9/4/25,DEPENSE_FOURNISSEUR,16802.4,16802.4,250900053,Prepayment,Fournisseur,,COMEXPOSIUM UO,CREATIFS,250900053
376256,300000004252049,300000004711090,EUR,9/10/25,DEPENSE_FOURNISSEUR,116880,0,250900168,Prepayment,Fournisseur,9/15/25 2:00 am,COMEXPOSIUM UO,CREATIFS,389
376275,300000004252049,300000004711090,EUR,9/9/25,DEPENSE_FOURNISSEUR,156000,0,250900165,Prepayment,Fournisseur,10/28/25 1:00 am,COMEXPOSIUM UO,CREATIFS,1190
400341,300000004252049,300000004711090,EUR,10/7/25,DEPENSE_FOURNISSEUR,72068.65,72068.65,251000089,Prepayment,Fournisseur,,COMEXPOSIUM UO,CREATIFS,251000089
147013,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,9796.2,0,240900475,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147014,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,85140,0,240900469,Prepayment,Fournisseur,11/15/24 1:00 am,L ETUDIANT UO,CREATIFS,416
147022,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,3765.6,0,240900484,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147015,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,8653.2,0,240900477,Prepayment,Fournisseur,10/30/24 1:00 am,L ETUDIANT UO,CREATIFS,296
147016,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,17530.8,0,240900467,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147017,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,13268.4,0,240900470,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147018,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,16350.6,0,240900476,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147019,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,14762.4,0,240900471,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147020,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,10134,0,240900487,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147021,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,34663.2,0,240900478,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147023,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,12112.2,0,240900489,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147025,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,19318.2,0,240900468,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147026,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,19846.8,0,240900481,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147027,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,14314.8,0,240900480,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147028,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,35239.8,0,240900482,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147029,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,18500.4,0,240900474,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147030,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,25510.2,0,240900473,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147033,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,21372.6,0,240900488,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147034,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,8869.8,0,240900490,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147035,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,12115.8,0,240900486,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
147036,300000007508472,300000004711090,EUR,9/17/24,DEPENSE_FOURNISSEUR,12616.8,0,240900483,Prepayment,Fournisseur,10/18/24 2:00 am,L ETUDIANT UO,CREATIFS,211
185021,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,12600,0,240700259.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,339
185022,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,7065.6,0,240700262.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,332
185023,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,12229.2,0,240700264.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,338
185024,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,10791.6,0,240700263.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,333
185015,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,11400,0,240700257.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,336
185016,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,11262,0,240700261.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,335
185017,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,6360,0,240700256.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,331
185018,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,4800,0,240700255.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,330
185019,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,18360,0,240700258.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,341
185020,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,11220,0,240700260.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,334
186012,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,17959.2,0,240700266.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,340
186013,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,11617.2,0,240700268.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,337
186014,300000007508472,300000004711090,EUR,7/19/24,DEPENSE_FOURNISSEUR,100934.4,0,240700265.,Prepayment,Fournisseur,11/8/24 1:00 am,L ETUDIANT UO,CREATIFS,342
178023,300000007508472,300000004711090,EUR,9/19/24,DEPENSE_FOURNISSEUR,2400,0,240900554,Prepayment,Fournisseur,10/30/24 1:00 am,L ETUDIANT UO,CREATIFS,296
206026,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,21974.88,0,241000463,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206027,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,8820.6,0,241000466,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206028,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,13369.2,0,241000471,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206029,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,23685.6,0,241000458,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206030,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,11071.5,0,241000473,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206012,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,82310.4,0,241000457,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206013,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,23244.6,0,241000460,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206014,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,51437.4,0,241000455,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206015,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,7948.2,0,241000470,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206016,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,56332.8,0,241000472,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206020,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,58801.2,0,241000461,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206021,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,37195.2,0,241000462,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206022,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,8817,0,241000465,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206023,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,12605.4,0,241000459,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206024,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,14015.4,0,241000468,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,617
206025,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,29032.2,0,241000456,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206032,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,12239.4,0,241000464,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206033,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,9610.8,0,241000467,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
206035,300000007508472,300000004711090,EUR,10/15/24,DEPENSE_FOURNISSEUR,6161.4,0,241000469,Prepayment,Fournisseur,12/13/24 1:00 am,L ETUDIANT UO,CREATIFS,616
280053,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,0,0,250100017,Prepayment,Fournisseur,,L ETUDIANT UO,CREATIFS,250100017
280054,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,10176,0,250100023,Prepayment,Fournisseur,2/21/25 1:00 am,L ETUDIANT UO,CREATIFS,1254
280055,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,28737.6,0,250100025,Prepayment,Fournisseur,2/21/25 1:00 am,L ETUDIANT UO,CREATIFS,1254
280056,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,0,0,250100019,Prepayment,Fournisseur,,L ETUDIANT UO,CREATIFS,250100019
280057,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,14394,0,250100014,Prepayment,Fournisseur,2/7/25 1:00 am,L ETUDIANT UO,CREATIFS,1074
280058,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,8355.6,0,250100021,Prepayment,Fournisseur,2/21/25 1:00 am,L ETUDIANT UO,CREATIFS,1254
280059,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,17039.4,0,250100016,Prepayment,Fournisseur,3/5/25 1:00 am,L ETUDIANT UO,CREATIFS,1389
280060,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,11071.5,0,250100018,Prepayment,Fournisseur,3/5/25 1:00 am,L ETUDIANT UO,CREATIFS,1389
280061,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,10618.8,0,250100015,Prepayment,Fournisseur,2/21/25 1:00 am,L ETUDIANT UO,CREATIFS,1254
280062,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,11718.6,0,250100024,Prepayment,Fournisseur,2/21/25 1:00 am,L ETUDIANT UO,CREATIFS,1254
280063,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,9267.6,0,250100028,Prepayment,Fournisseur,2/21/25 1:00 am,L ETUDIANT UO,CREATIFS,1254
264131,300000007508472,300000004711090,EUR,12/11/24,DEPENSE_FOURNISSEUR,11805.6,0,241200122,Prepayment,Fournisseur,2/7/25 1:00 am,L ETUDIANT UO,CREATIFS,1074
279055,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,0,0,250100022,Prepayment,Fournisseur,,L ETUDIANT UO,CREATIFS,250100022
279056,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,8314.8,0,250100026,Prepayment,Fournisseur,2/21/25 1:00 am,L ETUDIANT UO,CREATIFS,1254
279057,300000007508472,300000004711090,EUR,1/6/25,DEPENSE_FOURNISSEUR,8713.8,0,250100027,Prepayment,Fournisseur,2/21/25 1:00 am,L ETUDIANT UO,CREATIFS,1254
321149,300000007508472,300000004711090,EUR,5/21/25,DEPENSE_FOURNISSEUR,11310,0,250500200,Prepayment,Fournisseur,6/20/25 2:00 am,L ETUDIANT UO,CREATIFS,1999
346428,300000007508472,300000004711090,EUR,7/25/25,DEPENSE_FOURNISSEUR,4507.2,0,250700213,Prepayment,Fournisseur,9/26/25 2:00 am,L ETUDIANT UO,CREATIFS,2320
346429,300000007508472,300000004711090,EUR,7/25/25,DEPENSE_FOURNISSEUR,10507.76,0,250700214,Prepayment,Fournisseur,9/26/25 2:00 am,L ETUDIANT UO,CREATIFS,2320
346430,300000007508472,300000004711090,EUR,7/25/25,DEPENSE_FOURNISSEUR,85537.99,0,250700212,Prepayment,Fournisseur,9/12/25 2:00 am,L ETUDIANT UO,CREATIFS,2278
390519,300000007508472,300000004711090,EUR,9/24/25,DEPENSE_FOURNISSEUR,3848.28,3848.28,250900492,Prepayment,Fournisseur,,L ETUDIANT UO,CREATIFS,250900492
390520,300000007508472,300000004711090,EUR,9/24/25,DEPENSE_FOURNISSEUR,15707.82,15707.82,250900493,Prepayment,Fournisseur,,L ETUDIANT UO,CREATIFS,250900493
390521,300000007508472,300000004711090,EUR,9/24/25,DEPENSE_FOURNISSEUR,86942.81,86942.81,250900491,Prepayment,Fournisseur,,L ETUDIANT UO,CREATIFS,250900491
394449,300000017358787,300000004711090,EUR,9/12/25,DEPENSE_FOURNISSEUR,15704.4,15704.4,250900192.,Prepayment,Fournisseur,,COMEXPOSIUM SECURITY UO,CREATIFS,250900192.
340260,300000017358787,300000004712121,EUR,9/25/20,DEPENSE_FOURNISSEUR,384,0,202402000009FL00320,Prepayment,Fournisseur,6/30/25 2:00 am,COMEXPOSIUM SECURITY UO,LIGNE BLEUECYBER,6
130019,300000004252036,300000004712141,EUR,9/2/24,DEPENSE_FOURNISSEUR,141613.34,0,FAC_24_0749,Prepayment,Fournisseur,9/13/24 2:00 am,SIAL UO,LOCABOXE/CHEVAL LIBERTE,245
123016,300000004252036,300000004712141,EUR,8/26/24,DEPENSE_FOURNISSEUR,0,0,FAC_24_0731.,Prepayment,Fournisseur,,SIAL UO,LOCABOXE/CHEVAL LIBERTE,FAC_24_0731.
129018,300000004252036,300000004712141,EUR,9/2/24,DEPENSE_FOURNISSEUR,306000,0,FAC_24_0748,Prepayment,Fournisseur,9/13/24 2:00 am,SIAL UO,LOCABOXE/CHEVAL LIBERTE,245
122013,300000004252036,300000004712141,EUR,8/26/24,DEPENSE_FOURNISSEUR,0,0,FAC_24_0730,Prepayment,Fournisseur,,SIAL UO,LOCABOXE/CHEVAL LIBERTE,FAC_24_0730
348181,300000017358826,300000004711144,EUR,7/26/25,DEPENSE_FOURNISSEUR,0,0,5069,Prepayment,Fournisseur,,WINE PARIS VINEXPO PARIS UO,DECO PLUS SARL,5069
300000021628028,300000004252049,300000004711210,EUR,7/20/25,DEPENSE_FOURNISSEUR,9600,0,Rgt anticipé DOU IT EVENT sur devis,Prepayment,Fournisseur,7/22/25 2:00 am,COMEXPOSIUM UO,DOU IT EVENTS,16
130012,300000007508472,300000004711216,EUR,7/11/24,DEPENSE_FOURNISSEUR,7302,0,754148,Prepayment,Fournisseur,9/6/24 2:00 am,L ETUDIANT UO,DOUBLET S.A.,49
130013,300000007508472,300000004711216,EUR,8/27/24,DEPENSE_FOURNISSEUR,111.6,0,878437,Prepayment,Fournisseur,9/6/24 2:00 am,L ETUDIANT UO,DOUBLET S.A.,49
178029,300000007508472,300000004711216,EUR,9/30/24,DEPENSE_FOURNISSEUR,1077.96,0,758095,Prepayment,Fournisseur,10/11/24 2:00 am,L ETUDIANT UO,DOUBLET S.A.,172
221038,300000007508472,300000004711216,EUR,10/22/24,DEPENSE_FOURNISSEUR,792.97,0,759537,Prepayment,Fournisseur,10/30/24 1:00 am,L ETUDIANT UO,DOUBLET S.A.,297
204025,300000007508472,300000004711216,EUR,9/13/24,DEPENSE_FOURNISSEUR,0,0,757069,Prepayment,Fournisseur,10/25/24 2:00 am,L ETUDIANT UO,DOUBLET S.A.,257
341119,300000007508472,300000004711216,EUR,7/8/25,DEPENSE_FOURNISSEUR,1293,0,800338,Prepayment,Fournisseur,7/11/25 2:00 am,L ETUDIANT UO,DOUBLET S.A.,2086
347422,300000007508472,300000004711216,EUR,7/24/25,DEPENSE_FOURNISSEUR,3412.11,0,891720,Prepayment,Fournisseur,7/29/25 2:00 am,L ETUDIANT UO,DOUBLET S.A.,2145
20011,300000004252036,300000004711239,EUR,12/18/23,DEPENSE_FOURNISSEUR,1023,0,RGT ACOMPTE EDIPOST-1,Prepayment,Fournisseur,12/31/23 1:00 am,SIAL UO,EDIPOST AFF (SA),3
25015,300000004252036,300000004711239,EUR,4/8/24,DEPENSE_FOURNISSEUR,15407.06,0,AV 08/04/2024,Prepayment,Fournisseur,4/15/24 2:00 am,SIAL UO,EDIPOST AFF (SA),68
64009,300000004252036,300000004711239,EUR,6/10/24,DEPENSE_FOURNISSEUR,416.5,0,AVANCE DEVIS 35957,Prepayment,Fournisseur,6/17/24 2:00 am,SIAL UO,EDIPOST AFF (SA),103
90002,300000004252036,300000004711239,EUR,7/16/24,DEPENSE_FOURNISSEUR,8288.35,0,ACOMPTE DEVIS 36262,Prepayment,Fournisseur,7/23/24 2:00 am,SIAL UO,EDIPOST AFF (SA),189
98012,300000004252036,300000004711239,EUR,7/25/24,DEPENSE_FOURNISSEUR,3751,0,ACOMPTE 36087,Prepayment,Fournisseur,9/5/24 2:00 am,SIAL UO,EDIPOST AFF (SA),216
126017,300000004252036,300000004711239,EUR,8/30/24,DEPENSE_FOURNISSEUR,97.02,0,ACOMPTE 16/08/2024EDIPOST,Prepayment,Fournisseur,9/5/24 2:00 am,SIAL UO,EDIPOST AFF (SA),216
315119,300000004252036,300000004711239,EUR,4/15/25,DEPENSE_FOURNISSEUR,0,0,AVANCE CDE 61144,Prepayment,Fournisseur,,SIAL UO,EDIPOST AFF (SA),AVANCE CDE 61144
316128,300000004252036,300000004711239,EUR,4/15/25,DEPENSE_FOURNISSEUR,556,0,AVANCE CDE 61144B,Prepayment,Fournisseur,5/5/25 2:00 am,SIAL UO,EDIPOST AFF (SA),840
334126,300000004252036,300000004711239,EUR,6/23/25,DEPENSE_FOURNISSEUR,7416.98,0,DA 16062025 EDIPOST,Prepayment,Fournisseur,6/27/25 2:00 am,SIAL UO,EDIPOST AFF (SA),884
349466,300000004252036,300000004711239,EUR,7/24/25,DEPENSE_FOURNISSEUR,108.68,0,DA EDIPOST AGOU 25,Prepayment,Fournisseur,8/4/25 2:00 am,SIAL UO,EDIPOST AFF (SA),914
349467,300000004252036,300000004711239,EUR,7/8/25,DEPENSE_FOURNISSEUR,3791.7,0,DA EDIPOSTE DEVIS 36910 AGOU25,Prepayment,Fournisseur,8/4/25 2:00 am,SIAL UO,EDIPOST AFF (SA),914
300000006351634,300000004252036,300000004711275,EUR,4/1/24,DEPENSE_FOURNISSEUR,3783.23,0,PRLT 29/01/204,Prepayment,Fournisseur,8/5/24 2:00 am,SIAL UO,EGENCIA FRANCE,310
300000009294538,300000004252036,300000004711275,EUR,8/5/24,DEPENSE_FOURNISSEUR,18555.8,0,Acompte prélévement 18555.80 EGENCIA,Prepayment,Fournisseur,8/7/24 2:00 am,SIAL UO,EGENCIA FRANCE,3
300000009294561,300000004252036,300000004711275,EUR,8/5/24,DEPENSE_FOURNISSEUR,18848.92,0,Acompte prélévement Mai 24 EGENCIA,Prepayment,Fournisseur,8/7/24 2:00 am,SIAL UO,EGENCIA FRANCE,5
300000009294552,300000004252036,300000004711275,EUR,8/5/24,DEPENSE_FOURNISSEUR,0,0,Acompte EGENCIA Prélévement Avril 24,Prepayment,Fournisseur,8/7/24 2:00 am,SIAL UO,EGENCIA FRANCE,1
300000009294583,300000004252036,300000004711275,EUR,8/5/24,DEPENSE_FOURNISSEUR,11787.63,0,Acompte prélévement EGENCIA,Prepayment,Fournisseur,8/7/24 2:00 am,SIAL UO,EGENCIA FRANCE,4
300000009294523,300000004252036,300000004711275,EUR,8/5/24,DEPENSE_FOURNISSEUR,22651.92,0,Acompte février EGENCIA 22651.92,Prepayment,Fournisseur,8/7/24 2:00 am,SIAL UO,EGENCIA FRANCE,2
300000009294514,300000004252036,300000004711275,EUR,8/5/24,DEPENSE_FOURNISSEUR,2685.7,0,Acompte SIAL JANVIER,Prepayment,Fournisseur,8/7/24 2:00 am,SIAL UO,EGENCIA FRANCE,6
300000014894001,300000004252036,300000004711275,EUR,12/17/24,DEPENSE_FOURNISSEUR,8136.59,0,ACOMPTE AMEX / EGENCIA / Octobre,Prepayment,Fournisseur,12/17/24 1:00 am,SIAL UO,EGENCIA FRANCE,10
300000014894006,300000004252036,300000004711275,EUR,12/16/24,DEPENSE_FOURNISSEUR,5894.76,0,ACOMPTE AMEX / EGENCIA / Novembre,Prepayment,Fournisseur,12/17/24 1:00 am,SIAL UO,EGENCIA FRANCE,11
300000016939297,300000004252036,300000004711275,EUR,3/12/25,DEPENSE_FOURNISSEUR,3608.39,0,EGENCIA JANV 25,Prepayment,Fournisseur,3/12/25 1:00 am,SIAL UO,EGENCIA FRANCE,14
300000016939317,300000004252036,300000004711275,EUR,3/12/25,DEPENSE_FOURNISSEUR,3857.5,0,EGENCIA FEVRIER 2025,Prepayment,Fournisseur,3/12/25 1:00 am,SIAL UO,EGENCIA FRANCE,15
300000018347437,300000004252036,300000004711275,EUR,4/30/25,DEPENSE_FOURNISSEUR,4370.08,0,ACOMPTE EGENCIA 28/03/2025,Prepayment,Fournisseur,6/2/25 2:00 am,SIAL UO,EGENCIA FRANCE,16
300000018347438,300000004252036,300000004711275,EUR,4/30/25,DEPENSE_FOURNISSEUR,6641.32,0,ACOMPTE EGENCIA 28/04/2025,Prepayment,Fournisseur,6/2/25 2:00 am,SIAL UO,EGENCIA FRANCE,17
